Date,Open,High,Low,Close,Volume,Adj Close,Symbol
2016-06-24,49.639999,51.810001,49.169998,49.540001,1740300,49.540001,AMBA
2016-06-24,26.200001,26.73,26.18,26.65,5300,26.65,AGNCP
2016-06-24,15.50,15.91,15.43,15.74,499700,15.74,MTGE
2016-06-24,23.74,24.66,23.209999,23.42,1575800,23.42,AMAG
2016-06-24,2.57,2.60,2.46,2.60,14700,2.60,AETI
2016-06-24,1.32,1.52,1.28,1.42,904800,1.42,AMDA
2016-06-24,0.50,0.55,0.50,0.55,11400,0.55,AHPI
2016-06-24,0.20,0.20,0.20,0.20,57200,0.20,GNOW
2016-06-24,26.09,26.92,25.450001,26.52,46800,26.52,AMNB
2016-06-24,25.25,25.879999,24.83,25.870001,199600,25.870001,CRMT
2016-06-24,22.98,25.98,21.610001,23.77,36700,23.77,AMIC
2016-06-24,366.209991,375.769989,364.799988,364.799988,108800,364.799988,UHAL
2016-06-24,54.98,55.549999,54.650002,54.66,1224200,54.66,DOX
2016-06-24,38.349998,39.139999,38.040001,38.610001,238700,38.610001,ARII
2016-06-24,8.38,8.46,8.05,8.19,1139200,8.19,AMSC
2016-06-24,25.190001,25.190001,25.076,25.09,7000,25.09,MTGEP
2016-06-24,15.13,15.66,14.69,15.52,497500,15.52,ARLP
2016-06-24,15.68,15.93,15.67,15.83,3158800,15.83,ACAS
2016-06-24,10.31,10.35,10.12,10.35,2900,10.35,AMRB
2016-06-24,148.899994,149.940002,147.990005,148.089996,1300,148.089996,AMSGP
2016-06-24,10.02,10.25,9.59,10.06,822800,10.06,AMSWA
2016-06-24,60.00,61.939999,59.00,59.299999,600000,59.299999,AMSF
2016-06-24,28.99,29.16,27.59,28.43,59900,28.43,AAAP
2016-06-24,80.839996,82.57,80.360001,80.620003,76200,80.620003,ALOG
2016-06-24,26.959999,27.040001,26.02,26.65,193400,26.65,APEI
2016-06-24,15.21,15.96,15.00,15.61,892300,15.61,AMPH
2016-06-24,63.080002,65.730003,62.049999,64.830002,428700,64.830002,AMWD
2016-06-24,4.08,4.63,4.06,4.55,3285000,4.55,AVXL
2016-06-24,5.53,5.75,5.44,5.45,3838700,5.45,FOLD
2016-06-24,5.87,5.98,5.78,5.80,1779800,5.80,AMKR
2016-06-24,36.779999,37.290001,36.779999,37.23,259200,37.23,ASEI
2016-06-24,3.05,3.14,3.02,3.11,5600,3.11,ASRV
2016-06-24,78.629997,81.199997,78.370003,79.150002,5132200,79.150002,AMSG
2016-06-24,99.199997,99.199997,99.199997,99.199997,000,99.199997,ANAC
2016-06-24,27.639999,27.639999,27.639999,27.639999,000,27.639999,ASRVP
2016-06-24,24.02,24.02,23.25,23.280001,2600,23.280001,ANCB
2016-06-24,9.73,9.73,9.73,9.73,000,9.73,ANDA
2016-06-24,25.18,26.200001,24.85,26.200001,47100,26.200001,ATLO
2016-06-24,147.199997,149.300003,146.029999,146.449997,4839400,146.449997,AMGN
2016-06-24,47.860001,47.860001,47.860001,47.860001,000,47.860001,ABCW
2016-06-24,28.98,29.35,28.73,28.99,1033300,28.99,ABCB
2016-06-24,7.33,7.42,7.05,7.10,461700,7.10,ANGI
2016-06-24,0.39,0.41,0.36,0.40,1562600,0.40,AMRS
2016-06-24,54.91,56.369999,54.75,55.040001,7884000,55.040001,ADI
2016-06-24,24.49,24.879999,24.139999,24.139999,1741500,24.139999,AFSI
2016-06-24,13.44,13.54,12.25,13.44,296800,13.44,ANGO
2016-06-24,53.459999,55.880001,51.900002,54.34,350800,54.34,ANIP
2016-06-24,2.90,3.24,2.86,3.17,1343300,3.17,ANTH
2016-06-24,48.98,51.349998,48.369999,51.09,230500,51.09,ANIK
2016-06-24,5.47,5.55,5.37,5.48,2155400,5.48,AINV
2016-06-24,27.66,30.76,27.66,29.57,64300,29.57,ALCO
2016-06-24,9.10,9.17,9.03,9.11,832000,9.11,APOL
2016-06-24,0.74,0.80,0.74,0.79,10000,0.79,ABAC
2016-06-24,5.00,5.00,5.00,5.00,000,5.00,AMEH
2016-06-24,92.910004,94.660004,92.650002,93.400002,72894000,93.400002,AAPL
2016-06-24,15.38,15.77,15.09,15.27,466400,15.27,AMBC
2016-06-24,10.39,10.75,10.24,10.41,39700,10.41,ACSF
2016-06-24,112.860001,114.720001,111.330002,112.07,55300,112.07,ANAT
2016-06-24,4.01,4.20,3.80,4.15,69400,4.15,ADHD
2016-06-24,6.50,6.56,6.17,6.17,50600,6.17,ASYS
2016-06-24,3.03,3.30,3.02,3.30,45200,3.30,APDN
2016-06-24,1.28,1.28,1.22,1.23,900,1.23,ARCI
2016-06-24,9.86,9.966,9.70,9.82,568300,9.82,AAOI
2016-06-24,0.97,0.99,0.92,0.95,15340300,0.95,ATRS
2016-06-24,2.39,2.45,2.25,2.32,4373500,2.32,AREX
2016-06-24,88.529999,89.779999,85.050003,87.669998,614300,87.669998,ANSS
2016-06-24,23.50,23.959999,23.15,23.23,33725400,23.23,AMAT
2016-06-24,1.33,1.33,0.98,1.068,19000,1.068,APDNW
2016-06-24,12.40,12.51,11.68,12.04,1194600,12.04,APIC
2016-06-24,6.23,6.41,6.08,6.19,2421300,6.19,AMCC
2016-06-24,0.45,0.47,0.40,0.40,1511800,0.40,APRI
2016-06-24,13.75,14.06,13.32,13.64,493200,13.64,AGTC
2016-06-24,10.25,11.40,10.25,10.98,1094900,10.98,AQMS
2016-06-24,6.39,6.599,6.28,6.50,113900,6.50,AQXP
2016-06-24,14.18,14.48,13.555,13.98,206600,13.98,APPF
2016-06-24,4.41,4.54,4.34,4.38,14900,4.38,ARDM
2016-06-24,9.95,9.95,9.95,9.95,000,9.95,AUMAU
2016-06-24,2.39,2.42,2.13,2.31,70700,2.31,APTO
2016-06-24,7.76,8.22,7.75,8.04,726300,8.04,ARDX
2016-06-24,3.37,3.61,3.30,3.36,244200,3.36,ABUS
2016-06-24,2.85,3.01,2.85,2.99,18000,2.99,ABIO
2016-06-24,9.86,9.93,9.86,9.93,2100,9.93,AUMA
2016-06-24,2.28,2.44,2.27,2.30,5500,2.30,ARCW
2016-06-24,16.00,16.58,15.61,16.07,594500,16.07,ARCB
2016-06-24,15.81,16.620001,15.56,16.030001,280000,16.030001,ACAT
2016-06-24,6.00,6.13,5.75,6.12,1080300,6.12,PETX
2016-06-24,13.36,14.42,12.51,13.48,172700,13.48,APLP
2016-06-24,4.00,4.12,3.95,3.97,22000,3.97,ARIS
2016-06-24,2.35,2.55,2.11,2.50,645200,2.50,RKDA
2016-06-24,14.07,14.41,13.99,14.25,2769900,14.25,ARCC
2016-06-24,25.68,25.959999,25.68,25.959999,13200,25.959999,AGIIL
2016-06-24,5.45,5.61,5.25,5.51,1032700,5.51,ARGS
2016-06-24,29.379999,29.790001,29.17,29.219999,40600,29.219999,AROW
2016-06-24,10.20,10.21,10.167,10.17,2200,10.17,DWAT
2016-06-24,1.80,1.85,1.75,1.81,2126100,1.81,ARNA
2016-06-24,10.07,10.07,10.07,10.07,000,10.07,ARWA
2016-06-24,7.13,7.46,7.08,7.18,6902800,7.18,ARIA
2016-06-24,20.52,20.52,20.17,20.17,2000,20.17,ARKR
2016-06-24,2.75,2.80,2.70,2.78,133200,2.78,ARTX
2016-06-24,1.85,1.93,1.78,1.91,310300,1.91,ARQL
2016-06-24,50.50,51.18,49.82,50.560001,411000,50.560001,AGII
2016-06-24,21.690001,22.08,21.27,21.459999,3673700,21.459999,ARRS
2016-06-24,69.129997,69.879997,68.18,69.010002,643100,69.010002,ACGL
2016-06-24,3.35,3.51,3.30,3.45,4624300,3.45,ARRY
2016-06-24,43.389999,45.25,43.27,44.060001,5808800,44.060001,ARMH
2016-06-24,24.50,24.60,24.50,24.50,41600,24.50,ASBB
2016-06-24,5.58,5.78,5.28,5.47,1313400,5.47,ARWR
2016-06-24,6.85,6.99,6.76,6.93,4155900,6.93,ASNA
2016-06-24,30.10,31.690001,29.41,31.690001,90700,31.690001,ARTNA
2016-06-24,5.05,5.10,4.85,5.00,3300,5.00,ATAI
2016-06-24,15.26,15.69,14.20,14.63,374500,14.63,ASCMA
2016-06-24,13.72,13.948,13.35,13.88,48900,13.88,ASND
2016-06-24,32.98,34.310001,32.84,33.200001,412300,33.200001,ATRO
2016-06-24,94.080002,96.599998,93.959999,95.010002,2055300,95.010002,ASML
2016-06-24,10.51,10.61,10.30,10.47,23500,10.47,ASFI
2016-06-24,1.58,1.81,1.58,1.81,39100,1.81,ASTC
2016-06-24,20.75,21.940001,20.040001,21.48,1302100,21.48,ATRA
2016-06-24,3.00,3.00,3.00,3.00,1200,3.00,ARTW
2016-06-24,38.560001,39.220001,38.560001,38.759998,1018000,38.759998,AZPN
2016-06-24,128.649994,131.910004,128.649994,131.759995,441700,131.759995,ATHN
2016-06-24,4.02,4.02,3.96,3.99,1700,3.99,AAME
2016-06-24,14.17,14.38,13.747,13.85,1694500,13.85,ACBI
2016-06-24,2.00,2.00,1.80,1.97,8083600,1.97,ATHX
